question,answer
What categories did A Bailar win at the 2015 Gardel Awards?,"In the 2015 Gardel Awards, A Bailar won in the categories for ""Best New Pop Album"" and ""Best Female Pop Album""."
How did Glenelg do at the 1973 SANFL grand final ?,"Glenelg narrowly won the 1973 SANFL Grand Final against North Adelaide, 21-11 (137) to 19-16 (130)."
What shows did Charlene Gonzales host in 1997-1998 and 1998-2001on ABC and ABS?,"Charlene Gonzales hosted the programs ""Eezy Dancing"" (1997-1998) and ""Keep On Dancing"" (1998-2001) on ABC, and ""At Home Ka Dito"" on ABS-CBN."
How many goals did Siim Luts score in 2010 for Flora?,"In 2010, Luts scored 6 goals for Flora."
What years did Ralph Burns  Win Tony awards in and what other awards did that win him?,"Ralph Burns won the Tony Award for Best Orchestrations in 1999 for Fosse and in 2002 for Thoroughly Modern Millie, which also garnered him the Drama Desk Award for Outstanding Orchestrations."
"What marathon did Benjamin Kimutai win in 2002, what was his time, and which country was he representing?","Benjamin Kimutai from Kenya won the 2002 edition of the Amsterdam Marathon, clocking 2:07:26."
In what movie did Ya Chang appear in for ABS-CBN as Kenjie?,Ya Chang appeared as Kenjie in ABS-CBN's Eva Fonda.
"Who played Ice Tray in The Fresh Prince of Bel-Air episode titled ""Homeboy, Sweet Homeboy""?","In 1990, Don Cheadle appeared in an episode of The Fresh Prince of Bel-Air titled ""Homeboy, Sweet Homeboy"", playing Ice Tray."
Who won the 1915 Portuguese legislative election for the chamber of deputies and the senate?,The Democratic Party won 106 of the 163 seats in the Chamber of Deputies and 45 of the 69 seats in the Senate.
How high was the album blood cells ranked on the rolling stone ranking in 2012?,"In 2012, Rolling Stone ranked the White Blood Cells album at number 497 on its list of The 500 Greatest Albums of All Time."
What award categories did  Ana Paula Arósio win awards for in 1998 and 2002?,"In 1998, he won the award in the category of Revelation of the Year for Hilda Furacão and in the category of Best Actress in Terra Nostra and in Esperança in 2002."
"Which band released ""3 Strange Days"" (1991) and how many albums did they release?","School of Fish released two albums, which include the single ""3 Strange Days"" (1991)."
In which 2010 film did Rachel Melvin star as Kaia?,"In 2010, Melvin starred as Kaia in Seven Deadly Sins."
How many votes separated Stephen Gethins and Elizabeth Riches in the 2017 general election?,"At the 2017 general election, two votes separated Stephen Gethins of the SNP and Elizabeth Riches of the Lib Dems out of 41,822."
Which medal did Hailu Mekonnen win in the 5000 m at the 1998 African Championships?,Mekonnen won the silver medal in the 5000 m at the 1998 African Championships.
What roles did Miles Heizer play in the year 2015?,"In 2015, Miles Heizer played as Marshall Lovett in the film ""The Stanford Prison Experiment""."
What goals and points did Guy Lafleur get between 1976-78 with Montreal club?,"Guy Lafleur with Montreal club made goals in a season with 60,had 132 points in 1977–78 and had points in a season with 136 in 1976–77 with 56 goals."
Who were the contenders for the general classification?,"Contenders for the general classification were Simon Špilak, Thibaut Pinot, Tom Dumoulin."
What was the result of the 2016 Carlton Football Club season?,"The winner of the John Nicholls Medal was Sam Docherty, who polled 179 votes to beat Kade Simpson (169 votes) and Patrick Cripps (168 votes)."
How did Le Brocq make his debut in the Supercars Championship in 2015?,Le Brocq made his debut in the Supercars Championship in 2015 with Erebus Motorsport in Mercedes-Benz E63 AMG.
In which 2016 film did Fionn O'Shea play the character Ned Roche?,"In 2016, Fionn O'Shea played as Ned Roche in the film Handsome Devil."
What movies did Andy Bean act in in 2016 and what were his roles?,"Andy Beanś acting roles in 2016 include Romit in The Divergent Series: Allegiant, Drime in Poor Boy, and Spike in Bad Vegan and the Teleportation Machine."
"Which Crystal kay album sold 87,669 copies in one year and what year did this amount of copies sell?","In 2009, the ""Best of Crystal Kay"" has sold 87,669 copies."
How many appearances did Steve Perryman make from 1969-1986?,Steve Perryman made 866 first-team appearances for Tottenham Hotspur between 1969 and 1986.
What margin did Biju Janata Dal candidate K. Narayana Rao defeat Indian National Congress candidate Trinath Sahu with in 2009 election ?,"In 2009 election, Biju Janata Dal candidate K. Narayana Rao defeated Indian National Congress candidate Trinath Sahu by a margin of 14,941 votes."
What Margin did Biju Janata Dal candidate Ramesh Patua defeated Bharatiya Janata Party candidate Nauri Nayak in 2014 election ?,"In 2014 election Biju Janata Dal candidate Ramesh Patua defeated Bharatiya Janata Party candidate Nauri Nayak by a margin of 1,830 votes."
What parish is the Haram church a part of?,Haram church is part of the Haram parish in Møre.
"What character did Thomas Turgoose play in the 2006 series, The Innocence Project ?","Thomas Turgoose played the character Dizzy in the 2006 series, The Innocence Project."
What role did Bruno Campos play in The Princess and the Frog in 2009 ?,Bruno Campos played as Prince Naveen in The Princess and the Frog in 2009.
What is the first satellite Al Yah 1 positioned at?,The first satellite Al Yah 1 positioned at 52.5° East.
When did CSI: Miami end?,"The CSI: Miami ended on April 8, 2012, after 10 seasons and 232 episodes."
Who and what party won the Sikkim (Lok Sabha constituency) elections in 1989 and 1991,The 1989 and 1991 Sikkim (Lok Sabha constituency) elections were won by Sikkim Sangram Parishad candidates Nandu Thapa and Dil Kumari Bhandari.
In which country was Sir Henry Tucker (1903–1986) the first premier?,"Sir Henry James ""Jack"" Tucker (1903-1986) was the first Premier of Bermuda."
What did the Air Force use for Pula?,"The Air Force used the 105th Fighter-Bomber Aviation Regiment from Zadar, 107th Helicopter Regiment from Mostar, Fighter-and 185th Fighter-Bomber Aviation Regiment from Pula."
"How many views has Wiz Khalifa's song ""See You Again"" received?","As of 2019, See You Again has received over 4 billion views making it YouTube's third most viewed video."
LATV and This TV is on what channel ?,This TV is carried on 58.3 and LATV is on 58.2.
What nominations did Makenzie Vega receive in 2010 and 2011?,"Makenzie Vega received nominations in 2010 and 2011 for her role in The Good Wife, while Graham Phillips was nominated for Best Performance in a TV Series (Comedy or Drama) - Supporting Young Actor in 2011."
What was Louis Orr's record during the 2005-2006 season?,"During the 2005–06 season, Orr led Seton Hall to a 9–7 record in the Big East and an 18–12 record overall."
What club did Takashi Shoji join in 1995 ?,"In 1995, Takashi Shoji joined the Japan Football League for the club NEC Yamagata (later he joined Montedio Yamagata)."
What is the competition record for Bence Pásztor at the 2011 European Youth Olympic Festival?,Bence Pásztor threw 84.41 m at the 2011 European Youth Olympic Festival.
How many seats were won by the Movement for the Social Evolution of Black Africa in 1964?,"As a result of 1964 Central African parliamentary election, Movement for the Social Evolution of Black Africa won all 60 seats with 98.96% of the vote."
Which role did Ben Platt play at the Second Stage Theatre in 2016?,"In 2016, Platt played the role of Evan Hansen at Second Stage Theatre."
what did Cross portray in the 2008 film Untraceable ?,"In 2008, Cross starred in the film Untraceable, and portrayed Dick Pabich in the Milk."
What was Ganbold's finishing time at the Mongolia at the 2014 Winter Paralympics?,"In the 10 kilometer standing freestyle, Ganbold finished with a time of 30 minutes and 26.7 seconds."
What was the majority difference in the 1855 election?,Majority was difference between lowest winning poll (Brittin – 208) and highest losing poll (Ollivier – 177).
"In 2018, Lesya Nikitjuk played herself in which shows?","In 2018, Lesya Nikitjuk played herself in Battle of the Sexes, Tantsi z zirkamy, and Who is Against The Blondes?"
Which show won Most Popular Drama Series at the 2013 Logie Awards?,House Husbands won Most Popular Drama Series at the 2013 Logie Awards.
Waht margin did Biju Janata Dal candidate Niranjan Pujari defeated Bharatiya Janata Party candidate Nabakrushna Danta with in 2009 election ?,"In 2009 election, Biju Janata Dal candidate Niranjan Pujari defeated Bharatiya Janata Party candidate Nabakrushna Danta by a margin of 28,307 votes."
"How many runs did Bradman and Lindsay Hassett have in 1948, and how many did Austraila have total?","Bradman made 138, Lindsay Hassett made 137, and Australia were out for 509."
"What clubs did Dave Lewis Play sixteen seasons with, scoring 36 goals and 224 points in 1,008 games ?","Dave Lewis played sixteen seasons with the New York Islanders, Los Angeles Kings, New Jersey Devils, and Detroit Red Wings, scoring 36 goals and 224 points in 1,008 games."
A$AP Mob released which album in 2012?,A$AP Mob released Lord$ Never Worry in 2012.
How many matches did Wright appear in for Ipswich?,Wright appeared for Ipswich in 128 matches.
What four models does Infiniti Q70 come in and what are the power and torque@rpm of each?,"Infiniti Q70 has the models 3.7 (335PS), 3.7 AWD (335PS), 5.6 and 5.6 AWD."
Who became the first and second in the Chamber of Deputies in the 1994 Italian general election in Veneto?,Forza Italia came first with 23.6% and Liga Veneta second with 21.6%.
The Indian National Congress Chief Minister Nabam Tuki replaced Jarbom Gamlin as the Chief Minister of Arunachal Pradesh on what day ?,The Indian National Congress Chief Minister Nabam Tuki replaced Jarbom Gamlin as the Chief Minister of Arunachal Pradesh on 1 November 2011 and continued till January 2016.
"Who did Tim Chaisson fiilm Broken Hearted Beat"" with in 2010 ?","In 2010, Tim Chaisson filmed ""Broken Hearted Beat"" with John Poliquin."
