label,count,parent,id
a,1,is/producing,is/producing/a
cargo,1,how/much,how/much/cargo
rafael,1,how/did,how/did/rafael
quarterback,1,which,which/quarterback
player,1,which/quarterback,which/quarterback/player
isotopes,1,which,which/isotopes
in,1,which/isotopes,which/isotopes/in
radio,1,what,what/radio
one,1,what/radio,what/radio/one
matignon,1,what/was,what/was/matignon
pablo,1,did,did/pablo
helicopters,1,how/many,how/many/helicopters
jeff,1,what/were,what/were/jeff
bipin,1,what/was,what/was/bipin
maxjazz,1,what/did,what/did/maxjazz
naa,1,what/is,what/is/naa
numbers,1,what/fleet,what/fleet/numbers
renaissance,1,which,which/renaissance
candidates,1,what/many,what/many/candidates
fort,1,what/was,what/was/fort
fireless,1,which,which/fireless
steam,1,which/fireless,which/fireless/steam
malaya,1,how/did,how/did/malaya
aocs,1,what,what/aocs
are,1,what/aocs,what/aocs/are
linde,1,what/were,what/were/linde
locomotive,1,are/any,are/any/locomotive
many,1,what,what/many
center,1,which/renaissance,which/renaissance/center
mcc,1,how/did,how/did/mcc
joo,1,how/did,how/did/joo
expenditures,1,did/total,did/total/expenditures
miami,1,who/were,who/were/miami
total,1,what/did,what/did/total
became,1,which/locomotives,which/locomotives/became
wyse,1,what/did,what/did/wyse
united,1,did/rotherham,did/rotherham/united
bruton,1,who/succeeded,who/succeeded/bruton
chhetri,1,when/did,when/did/chhetri
unikan,1,who/sang,who/sang/unikan
southend,1,did/the,did/the/southend
in,1,who/tied,who/tied/in
raagam,1,what/is,what/is/raagam
unconstituted,1,which,which/unconstituted
localities,1,which/unconstituted,which/unconstituted/localities
jumboized,1,how,how/jumboized
was,1,how/jumboized,how/jumboized/was
rotherham,1,did,did/rotherham
amplifiers,1,which,which/amplifiers
did,1,which/amplifiers,which/amplifiers/did
albert,1,when/was,when/was/albert
performed,1,which/country,which/country/performed
extended,1,how/many,how/many/extended
pastrana,1,how/did,how/did/pastrana
producing,1,is,is/producing
earned,1,what/performance,what/performance/earned
bangladesh,1,how/was,how/was/bangladesh
controls,1,who,who/controls
nevada,1,who/controls,who/controls/nevada
interstate,1,what,what/interstate
routes,1,what/interstate,what/interstate/routes
fabianski,1,did,did/fabianski
australian,1,what/non,what/non/australian
proportion,1,did/the,did/the/proportion
governor,1,who/became,who/became/governor
total,1,when/did,when/did/total
appear,1,did/fabianski,did/fabianski/appear
willie,1,how/did,how/did/willie
the,1,is/the,is/the/the
received,1,which/actor,which/actor/received
prince,1,when/did,when/did/prince
averaged,1,what/is,what/is/averaged
had,1,what/candidate,what/candidate/had
nostalgia,1,who/released,who/released/nostalgia
owned,1,did/men,did/men/owned
worth,1,when/net,when/net/worth
telugu,1,in/which,in/which/telugu
were,1,which/party,which/party/were
may,1,by/how,by/how/may
provide,1,did/dod,did/dod/provide
davies,1,how/did,how/did/davies
6th,1,who/finished,who/finished/6th
emerged,1,which/party,which/party/emerged
each,1,what/were,what/were/each
men,1,did,did/men
bobley,1,how/did,how/did/bobley
jackson,1,did,did/jackson
median,1,is/the,is/the/median
hostin,1,how/did,how/did/hostin
albert,1,what/was,what/was/albert
decision,1,which/guilty,which/guilty/decision
duplex,1,what/other,what/other/duplex
guilty,1,which,which/guilty
cissé,1,where/did,where/did/cissé
graham,1,how/did,how/did/graham
support,1,how/much,how/much/support
daniel,1,where/did,where/did/daniel
tim,1,what/has,what/has/tim
feist,1,how/did,how/did/feist
shelter,1,how/many,how/many/shelter
mohammed,1,how/did,how/did/mohammed
irawan,1,how/did,how/did/irawan
jack,1,how/did,how/did/jack
employed,1,which/team,which/team/employed
appearances,1,how,how/appearances
stéphane,1,where/did,where/did/stéphane
pan,1,who/did,who/did/pan
dimitrov,1,did/ivailo,did/ivailo/dimitrov
ivailo,1,did,did/ivailo
jessica,1,how/did,how/did/jessica
rory,1,is,is/rory
from,1,is/rory,is/rory/from
are,1,when/men,when/men/are
was,1,who/was,who/was/was
show,1,which/occupations,which/occupations/show
greater,1,which/had,which/had/greater
star,1,did/red,did/red/star
supreme,1,which,which/supreme
court,1,which/supreme,which/supreme/court
2018,1,in/which,in/which/2018
sir,1,who/played,who/played/sir
ivy,1,what/was,what/was/ivy
west,1,who/did,who/did/west
does,1,which/century,which/century/does
men,1,when,when/men
jo,1,did,did/jo
pavey,1,did/jo,did/jo/pavey
ariel,1,how/did,how/did/ariel
tony,1,how/did,how/did/tony
angela,1,how/did,how/did/angela
musicalische,1,who/composed,who/composed/musicalische
did,1,how/appearances,how/appearances/did
petrisor,1,when/did,when/did/petrisor
exit,1,what,what/exit
is,1,what/exit,what/exit/is
appointed,1,who/was,who/was/appointed
revenue,1,is/the,is/the/revenue
hall,1,what,what/hall
is,1,what/hall,what/hall/is
zee,1,in/which,in/which/zee
isotopes,1,how/many,how/many/isotopes
debbie,1,how/did,how/did/debbie
dat,1,who,who/dat
boy,1,who/dat,who/dat/boy
f91,1,how/did,how/did/f91
naoto,1,where/did,where/did/naoto
finish,1,did/rice,did/rice/finish
rice,1,did,did/rice
they,1,who/stated,who/stated/they
money,1,what/prize,what/prize/money
asafa,1,how/did,how/did/asafa
has,1,which/regions,which/regions/has
watts,1,how/did,how/did/watts
gemili,1,what/was,what/was/gemili
lev,1,how/did,how/did/lev
zewde,1,how/did,how/did/zewde
smith,1,did/bobby,did/bobby/smith
bobby,1,did,did/bobby
described,1,what/percent,what/percent/described
america,1,when/did,when/did/america
stated,1,who,who/stated
lui,1,what/was,what/was/lui
states,1,which/two,which/two/states
barne,1,what/was,what/was/barne
alice,1,who/played,who/played/alice
british,1,did,did/british
experience,1,did/manitoba,did/manitoba/experience
loss,1,what/weight,what/weight/loss
20ten,1,when/was,when/was/20ten
medals,1,what/achievement,what/achievement/medals
simon,1,how/did,how/did/simon
deji,1,how/did,how/did/deji
tanzania,1,which,which/tanzania
music,1,which/tanzania,which/tanzania/music
electoral,1,how/many,how/many/electoral
was,1,which/region,which/region/was
morten,1,how/did,how/did/morten
exo,1,who/wrote,who/wrote/exo
achievement,1,what,what/achievement
manitoba,1,did,did/manitoba
lines,1,which/two,which/two/lines
2013,1,in/which,in/which/2013
top,1,are/the,are/the/top
majority,1,is/the,is/the/majority
chakir,1,how/did,how/did/chakir
metz,1,how/did,how/did/metz
josé,1,what/was,what/was/josé
hristo,1,did,did/hristo
releases,1,which/three,which/three/releases
terry,1,who/defeated,who/defeated/terry
isotopes,1,which/two,which/two/isotopes
of,1,which/length,which/length/of
church,1,is/the,is/the/church
collaborated,1,who,who/collaborated
with,1,who/collaborated,who/collaborated/with
finish,1,did/jackson,did/jackson/finish
giuseppe,1,who/did,who/did/giuseppe
noblezada,1,how/did,how/did/noblezada
yanev,1,did/hristo,did/hristo/yanev
actively,1,how,how/actively
did,1,how/actively,how/actively/did
dominated,1,who,who/dominated
the,1,who/dominated,who/dominated/the
canada,1,is/the,is/the/canada
rose,1,did/danny,did/danny/rose
sam,1,when/did,when/did/sam
volunteered,1,who/had,who/had/volunteered
seen,1,who/was,who/was/seen
did,1,which/discipline,which/discipline/did
topped,1,who,who/topped
the,1,who/topped,who/topped/the
house,1,which,which/house
name,1,which/house,which/house/name
team,1,what/international,what/international/team
stage,1,in/which,in/which/stage
dane,1,how/did,how/did/dane
visualízate,1,how/did,how/did/visualízate
tommy,1,how/did,how/did/tommy
ainsley,1,did,did/ainsley
waugh,1,did/ainsley,did/ainsley/waugh
golden,1,which/two,which/two/golden
minister,1,which,which/minister
of,1,which/minister,which/minister/of
kristin,1,what/was,what/was/kristin
muller,1,did,did/muller
khan,1,how/did,how/did/khan
britt,1,how/was,how/was/britt
gwen,1,who/played,who/played/gwen
hernández,1,how/does,how/does/hernández
in,1,who/plays,who/plays/in
torchy,1,what/happened,what/happened/torchy
time,1,what/average,what/average/time
dedrick,1,what/was,what/was/dedrick
finals,1,how,how/finals
did,1,how/finals,how/finals/did
separate,1,which,which/separate
advait,1,where/did,where/did/advait
position,1,in/which,in/which/position
katie,1,who/played,who/played/katie
publication,1,in/what,in/what/publication
psd,1,did/the,did/the/psd
ellie,1,who/did,who/did/ellie
are,1,which/two,which/two/are
record,1,what/world,what/world/record
petter,1,where/did,where/did/petter
transfer,1,did/muller,did/muller/transfer
began,1,which/actress,which/actress/began
alexander,1,what/was,what/was/alexander
ondrasik,1,when/did,when/did/ondrasik
engine,1,what/two,what/two/engine
lesnie,1,what/is,what/is/lesnie
steve,1,where/did,where/did/steve
enplanements,1,how/many,how/many/enplanements
luke,1,who/played,who/played/luke
and,1,what/category,what/category/and
visible,1,which/three,which/three/visible
game,1,how/did,how/did/game
scientific,1,which,which/scientific
brian,1,how/did,how/did/brian
songs,1,which/three,which/three/songs
received,1,which/party,which/party/received
and,1,what/medal,what/medal/and
otto,1,who/did,who/did/otto
li,1,how/did,how/did/li
occasions,1,which/separate,which/separate/occasions
occupation,1,which,which/occupation
was,1,which/condition,which/condition/was
nominations,1,what/award,what/award/nominations
bahar,1,what/does,what/does/bahar
andy,1,how/was,how/was/andy
condition,1,which,which/condition
hulbert,1,did/robin,did/robin/hulbert
robin,1,did,did/robin
soap,1,what/british,what/british/soap
had,1,which/occupation,which/occupation/had
oleksandr,1,how/did,how/did/oleksandr
organization,1,by/what,by/what/organization
club,1,which/championship,which/championship/club
vivien,1,what/did,what/did/vivien
mercy,1,how/did,how/did/mercy
occupation,1,in/which,in/which/occupation
and,1,what/speed,what/speed/and
odette,1,what/are,what/are/odette
appearances,1,how/any,how/any/appearances
have,1,which/cities,which/cities/have
carla,1,when/did,when/did/carla
world,1,what/did,what/did/world
don,1,what/was,what/was/don
nikolay,1,how/did,how/did/nikolay
mohamed,1,how/did,how/did/mohamed
between,1,who/won,who/won/between
hannu,1,where/did,where/did/hannu
occupations,1,which/scientific,which/scientific/occupations
priscilla,1,what/was,what/was/priscilla
be,1,what/will,what/will/be
player,1,which/football,which/football/player
54,1,who/won,who/won/54
second,1,in/which,in/which/second
are,1,which/methods,which/methods/are
methods,1,which,which/methods
amy,1,how/did,how/did/amy
brandon,1,who/is,who/is/brandon
mcculloch,1,did/lee,did/lee/mcculloch
did,1,what/credit,what/credit/did
is,1,which/factor,which/factor/is
field,1,which/stem,which/stem/field
stem,1,which,which/stem
warm,1,when/was,when/was/warm
glc,1,how/did,how/did/glc
darvis,1,what/was,what/was/darvis
won,1,which/play,which/play/won
ravi,1,when/did,when/did/ravi
credit,1,what,what/credit
he,1,how,how/he
won,1,how/he,how/he/won
ricki,1,how/did,how/did/ricki
red,1,did,did/red
did,1,what/schools,what/schools/did
safely,1,which/party,which/party/safely
middle,1,when/the,when/the/middle
neely,1,how/did,how/did/neely
will,1,what,what/will
grandparents,1,how/many,how/many/grandparents
people,1,how,how/people
are,1,how/people,how/people/are
was,1,which/award,which/award/was
overweight,1,what/did,what/did/overweight
richard,1,what/was,what/was/richard
voted,1,how/many,how/many/voted
dye,1,where/did,where/did/dye
malayalam,1,in/which,in/which/malayalam
fischer,1,how/does,how/does/fischer
asbel,1,what/were,what/were/asbel
zayin,1,what/did,what/did/zayin
dollars,1,how/much,how/much/dollars
socrates,1,when/did,when/did/socrates
british,1,which/two,which/two/british
ta,1,who/released,who/released/ta
archie,1,how/did,how/did/archie
woody,1,what,what/woody
kenta,1,when/did,when/did/kenta
gangkiz,1,what/did,what/did/gangkiz
by,1,who,who/by
a,1,who/by,who/by/a
interchange,1,what,what/interchange
does,1,what/interchange,what/interchange/does
brandon,1,what/was,what/was/brandon
oritse,1,when/did,when/did/oritse
earned,1,what/songs,what/songs/earned
and,1,what/division,what/division/and
allen,1,what/woody,what/woody/allen
month,1,in/which,in/which/month
ceremony,1,what,what/ceremony
did,1,what/ceremony,what/ceremony/did
ailson,1,how/did,how/did/ailson
labels,1,what,what/labels
was,1,what/labels,what/labels/was
their,1,who/achieved,who/achieved/their
lucian,1,what/did,what/did/lucian
horsepower,1,how/much,how/much/horsepower
nicklaus,1,how/did,how/did/nicklaus
correlated,1,which/factor,which/factor/correlated
factors,1,which/difficulties,which/difficulties/factors
premier,1,which/russian,which/russian/premier
durant,1,what/was,what/was/durant
martina,1,what/did,what/did/martina
hotman,1,who/did,who/did/hotman
tove,1,what/did,what/did/tove
difficulties,1,which,which/difficulties
florida,1,who/won,who/won/florida
does,1,what/route,what/route/does
dymock,1,how/did,how/did/dymock
assault,1,did/sexual,did/sexual/assault
sexual,1,did,did/sexual
appeared,1,who/has,who/has/appeared
sort,1,what,what/sort
of,1,what/sort,what/sort/of
films,1,which/2005,which/2005/films
oude,1,how/did,how/did/oude
were,1,what/engines,what/engines/were
valve,1,what,what/valve
gears,1,what/valve,what/valve/gears
california,1,what,what/california
us,1,what/california,what/california/us
ages,1,is,is/ages
15,1,is/ages,is/ages/15
richard,1,when/did,when/did/richard
each,1,how/did,how/did/each
release,1,what/three,what/three/release
ellie,1,what/is,what/is/ellie
veronica,1,what/are,what/are/veronica
yuzhny,1,is,is/yuzhny
island,1,is/yuzhny,is/yuzhny/island
gleniffer,1,how/did,how/did/gleniffer
examples,1,what/are,what/are/examples
dyche,1,did/sean,did/sean/dyche
sean,1,did,did/sean
with,1,what/competitor,what/competitor/with
is,1,which/kilometers,which/kilometers/is
game,1,in/which,in/which/game
armida,1,who/sang,who/sang/armida
destruction,1,how/much,how/much/destruction
are,1,which/characteristics,which/characteristics/are
cinema,1,what,what/cinema
roles,1,what/cinema,what/cinema/roles
clockwise,1,are/the,are/the/clockwise
competitor,1,what,what/competitor
kilometers,1,which,which/kilometers
fun,1,when/did,when/did/fun
may,1,who,who/may
have,1,who/may,who/may/have
the,1,who/landed,who/landed/the
sank,1,what,what/sank
the,1,what/sank,what/sank/the
walt,1,what/were,what/were/walt
steel,1,did,did/steel
added,1,what/fleet,what/fleet/added
leased,1,who,who/leased
the,1,who/leased,who/leased/the
has,1,what/movies,what/movies/has
kupp,1,when/did,when/did/kupp
to,1,who/qualified,who/qualified/to
colin,1,where/did,where/did/colin
were,1,which/year,which/year/were
mrs,1,who/played,who/played/mrs
tye,1,what/were,what/were/tye
play,1,did/steel,did/steel/play
led,1,which/coach,which/coach/led
violent,1,how/many,how/many/violent
bike,1,how/many,how/many/bike
naming,1,what,what/naming
protocol,1,what/naming,what/naming/protocol
tarquinio,1,how/did,how/did/tarquinio
jonathan,1,who/did,who/did/jonathan
small,1,which/two,which/two/small
amit,1,how/did,how/did/amit
transit,1,does/nj,does/nj/transit
apart,1,which/films,which/films/apart
growth,1,how/much,how/much/growth
nearly,1,which/party,which/party/nearly
capitals,1,which/washington,which/washington/capitals
washington,1,which,which/washington
for,1,who/shot,who/shot/for
rifle,1,in/which,in/which/rifle
projects,1,what/main,what/main/projects
nj,1,does,does/nj
cannon,1,how/did,how/did/cannon
luca,1,what/was,what/was/luca
that,1,when/was,when/was/that
south,1,how/did,how/did/south
entry,1,are/considered,are/considered/entry
were,1,what/shows,what/shows/were
compilation,1,what,what/compilation
was,1,what/compilation,what/compilation/was
junior,1,when/did,when/did/junior
fm,1,what,what/fm
stations,1,what/fm,what/fm/stations
sayyid,1,who/was,who/was/sayyid
vote,1,what/percentage,what/percentage/vote
sagan,1,what/was,what/was/sagan
most,1,who/had,who/had/most
considered,1,are,are/considered
field,1,who/replaced,who/replaced/field
lawrence,1,when/did,when/did/lawrence
by,1,when/and,when/and/by
samar,1,how/did,how/did/samar
of,1,what/language,what/language/of
rogers,1,when/was,when/was/rogers
eng,1,where/did,where/did/eng
saeed,1,how/did,how/did/saeed
cincinnati,1,what/are,what/are/cincinnati
yellow,1,what/is,what/is/yellow
net,1,when,when/net
7th,1,who/placed,who/placed/7th
barry,1,what/were,what/were/barry
erol,1,did/esra,did/esra/erol
hosted,1,what/countries,what/countries/hosted
tirana,1,how/did,how/did/tirana
mats,1,how/did,how/did/mats
james,1,who/succeeded,who/succeeded/james
